YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2020,7,CA,Total Electric Power Industry,Other Biomass,238137
2020,7,CA,Total Electric Power Industry,Wind,1690557
2020,7,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,266070
2020,7,CA,"Combined Heat and Power, Industrial Power",Total,1219164
2020,7,CA,"Combined Heat and Power, Industrial Power",Coal,24359
2020,7,CA,"Combined Heat and Power, Industrial Power",Natural Gas,913372
2020,7,CA,"Combined Heat and Power, Industrial Power",Other Gases,157159
2020,7,CA,"Combined Heat and Power, Industrial Power",Other,47704
2020,7,CA,"Combined Heat and Power, Industrial Power",Petroleum,374
2020,7,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,7361
2020,7,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1973
2020,7,CA,"Combined Heat and Power, Industrial Power",Wind,700
2020,7,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,66163
2020,7,CA,"Combined Heat and Power, Commercial Power",Total,224977
2020,7,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2020,7,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,379
2020,7,CA,"Combined Heat and Power, Commercial Power",Natural Gas,140891
2020,7,CA,"Combined Heat and Power, Commercial Power",Other,-142
2020,7,CA,"Combined Heat and Power, Commercial Power",Petroleum,37
2020,7,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,20230
2020,7,CA,"Combined Heat and Power, Commercial Power",Other Biomass,63248
2020,7,CA,"Combined Heat and Power, Commercial Power",Wind,335
2020,7,CA,"Combined Heat and Power, Electric Power",Total,1157785
2020,7,CA,"Combined Heat and Power, Electric Power",Coal,0
2020,7,CA,"Combined Heat and Power, Electric Power",Natural Gas,1049024
2020,7,CA,"Combined Heat and Power, Electric Power",Other,10432
2020,7,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2020,7,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,933
2020,7,CA,"Combined Heat and Power, Electric Power",Other Biomass,17385
2020,7,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,80011
2020,7,CA,"Electric Generators, Independent Power Producers",Total,10479130
2020,7,CA,"Electric Generators, Independent Power Producers",Geothermal,936380
2020,7,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,131028
2020,7,CA,"Electric Generators, Independent Power Producers",Natural Gas,3837866
2020,7,CA,"Electric Generators, Independent Power Producers",Other,7023
2020,7,CA,"Electric Generators, Independent Power Producers",Petroleum,528
2020,7,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3738577
2020,7,CA,"Electric Generators, Independent Power Producers",Other Biomass,149183
2020,7,CA,"Electric Generators, Independent Power Producers",Wind,1558649
2020,7,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,119896
2020,7,CA,"Electric Generators, Electric Utilities",Total,7013173
2020,7,CA,"Electric Generators, Electric Utilities",Geothermal,68085
2020,7,CA,"Electric Generators, Electric Utilities",Pumped Storage,69301
2020,7,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2468077
2020,7,CA,"Electric Generators, Electric Utilities",Natural Gas,2932078
2020,7,CA,"Electric Generators, Electric Utilities",Nuclear,1278695
2020,7,CA,"Electric Generators, Electric Utilities",Other Gases,0
2020,7,CA,"Electric Generators, Electric Utilities",Other,-1126
2020,7,CA,"Electric Generators, Electric Utilities",Petroleum,3535
2020,7,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,57306
2020,7,CA,"Electric Generators, Electric Utilities",Other Biomass,6349
2020,7,CA,"Electric Generators, Electric Utilities",Wind,130873
2020,8,CA,Total Electric Power Industry,Total,21895876
2020,8,CA,Total Electric Power Industry,Coal,24311
2020,8,CA,Total Electric Power Industry,Geothermal,1004796
2020,8,CA,Total Electric Power Industry,Pumped Storage,-12167
2020,8,CA,Total Electric Power Industry,Hydroelectric Conventional,2602760
2020,8,CA,Total Electric Power Industry,Natural Gas,11305754
2020,8,CA,Total Electric Power Industry,Nuclear,1597801
2020,8,CA,Total Electric Power Industry,Other Gases,163819
2020,8,CA,Total Electric Power Industry,Other,62079
2020,8,CA,Total Electric Power Industry,Petroleum,6546
2020,8,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,3181394
2020,8,CA,Total Electric Power Industry,Other Biomass,224659
2020,8,CA,Total Electric Power Industry,Wind,1440223
2020,8,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,293903
2020,8,CA,"Combined Heat and Power, Industrial Power",Total,1267483
2020,8,CA,"Combined Heat and Power, Industrial Power",Coal,24311
2020,8,CA,"Combined Heat and Power, Industrial Power",Natural Gas,945802
2020,8,CA,"Combined Heat and Power, Industrial Power",Other Gases,163819
2020,8,CA,"Combined Heat and Power, Industrial Power",Other,48762
2020,8,CA,"Combined Heat and Power, Industrial Power",Petroleum,544
2020,8,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,6085
2020,8,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1849
2020,8,CA,"Combined Heat and Power, Industrial Power",Wind,638
2020,8,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,75674
2020,8,CA,"Combined Heat and Power, Commercial Power",Total,235390
2020,8,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2020,8,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,381
2020,8,CA,"Combined Heat and Power, Commercial Power",Natural Gas,154447
2020,8,CA,"Combined Heat and Power, Commercial Power",Other,-152
2020,8,CA,"Combined Heat and Power, Commercial Power",Petroleum,42
2020,8,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,16860
2020,8,CA,"Combined Heat and Power, Commercial Power",Other Biomass,63518
2020,8,CA,"Combined Heat and Power, Commercial Power",Wind,294
2020,8,CA,"Combined Heat and Power, Electric Power",Total,1296393
2020,8,CA,"Combined Heat and Power, Electric Power",Coal,0
2020,8,CA,"Combined Heat and Power, Electric Power",Natural Gas,1190746
2020,8,CA,"Combined Heat and Power, Electric Power",Other,8893
2020,8,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2020,8,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,773
2020,8,CA,"Combined Heat and Power, Electric Power",Other Biomass,15806
2020,8,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,80176
2020,8,CA,"Electric Generators, Independent Power Producers",Total,11156779
2020,8,CA,"Electric Generators, Independent Power Producers",Geothermal,937940
2020,8,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,132031
2020,8,CA,"Electric Generators, Independent Power Producers",Natural Gas,5353541
2020,8,CA,"Electric Generators, Independent Power Producers",Other,5579
2020,8,CA,"Electric Generators, Independent Power Producers",Petroleum,2822
2020,8,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3110200
2020,8,CA,"Electric Generators, Independent Power Producers",Other Biomass,137180
2020,8,CA,"Electric Generators, Independent Power Producers",Wind,1339435
2020,8,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,138053
2020,8,CA,"Electric Generators, Electric Utilities",Total,7939831
2020,8,CA,"Electric Generators, Electric Utilities",Geothermal,66856
2020,8,CA,"Electric Generators, Electric Utilities",Pumped Storage,-12167
2020,8,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2470348
2020,8,CA,"Electric Generators, Electric Utilities",Natural Gas,3661219
2020,8,CA,"Electric Generators, Electric Utilities",Nuclear,1597801
2020,8,CA,"Electric Generators, Electric Utilities",Other Gases,0
2020,8,CA,"Electric Generators, Electric Utilities",Other,-1003
2020,8,CA,"Electric Generators, Electric Utilities",Petroleum,3138
2020,8,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,47477
2020,8,CA,"Electric Generators, Electric Utilities",Other Biomass,6307
2020,8,CA,"Electric Generators, Electric Utilities",Wind,99855
2020,9,CA,Total Electric Power Industry,Total,17973901
2020,9,CA,Total Electric Power Industry,Coal,22102
2020,9,CA,Total Electric Power Industry,Geothermal,946668
2020,9,CA,Total Electric Power Industry,Pumped Storage,-674
2020,9,CA,Total Electric Power Industry,Hydroelectric Conventional,1738183
2020,9,CA,Total Electric Power Industry,Natural Gas,9683115
2020,9,CA,Total Electric Power Industry,Nuclear,1599991
2020,9,CA,Total Electric Power Industry,Other Gases,134760
2020,9,CA,Total Electric Power Industry,Other,62814
2020,9,CA,Total Electric Power Industry,Petroleum,3740
2020,9,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,2497634
2020,9,CA,Total Electric Power Industry,Other Biomass,222900
2020,9,CA,Total Electric Power Industry,Wind,797282
2020,9,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,265386
2020,9,CA,"Combined Heat and Power, Industrial Power",Total,1194937
2020,9,CA,"Combined Heat and Power, Industrial Power",Coal,22102
2020,9,CA,"Combined Heat and Power, Industrial Power",Natural Gas,914623
2020,9,CA,"Combined Heat and Power, Industrial Power",Other Gases,134760
2020,9,CA,"Combined Heat and Power, Industrial Power",Other,51063
2020,9,CA,"Combined Heat and Power, Industrial Power",Petroleum,401
2020,9,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,4759
2020,9,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1782
2020,9,CA,"Combined Heat and Power, Industrial Power",Wind,381
2020,9,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,65065
2020,9,CA,"Combined Heat and Power, Commercial Power",Total,220351
2020,9,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2020,9,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,266
2020,9,CA,"Combined Heat and Power, Commercial Power",Natural Gas,144383
2020,9,CA,"Combined Heat and Power, Commercial Power",Other,-148
2020,9,CA,"Combined Heat and Power, Commercial Power",Petroleum,55
2020,9,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,13208
2020,9,CA,"Combined Heat and Power, Commercial Power",Other Biomass,62303
2020,9,CA,"Combined Heat and Power, Commercial Power",Wind,285
2020,9,CA,"Combined Heat and Power, Electric Power",Total,1147895
2020,9,CA,"Combined Heat and Power, Electric Power",Coal,0
2020,9,CA,"Combined Heat and Power, Electric Power",Natural Gas,1044296
2020,9,CA,"Combined Heat and Power, Electric Power",Other,8144
2020,9,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2020,9,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,607
2020,9,CA,"Combined Heat and Power, Electric Power",Other Biomass,14977
2020,9,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,79871
2020,9,CA,"Electric Generators, Independent Power Producers",Total,8985584
2020,9,CA,"Electric Generators, Independent Power Producers",Geothermal,887799
2020,9,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,91955
2020,9,CA,"Electric Generators, Independent Power Producers",Natural Gas,4574652
2020,9,CA,"Electric Generators, Independent Power Producers",Other,4970
2020,9,CA,"Electric Generators, Independent Power Producers",Petroleum,510
2020,9,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2441782
2020,9,CA,"Electric Generators, Independent Power Producers",Other Biomass,137829
2020,9,CA,"Electric Generators, Independent Power Producers",Wind,725637
2020,9,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,120450
2020,9,CA,"Electric Generators, Electric Utilities",Total,6425134
2020,9,CA,"Electric Generators, Electric Utilities",Geothermal,58869
2020,9,CA,"Electric Generators, Electric Utilities",Pumped Storage,-674
2020,9,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1645963
2020,9,CA,"Electric Generators, Electric Utilities",Natural Gas,3005160
2020,9,CA,"Electric Generators, Electric Utilities",Nuclear,1599991
2020,9,CA,"Electric Generators, Electric Utilities",Other Gases,0
2020,9,CA,"Electric Generators, Electric Utilities",Other,-1215
2020,9,CA,"Electric Generators, Electric Utilities",Petroleum,2774
2020,9,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,37279
2020,9,CA,"Electric Generators, Electric Utilities",Other Biomass,6009
2020,9,CA,"Electric Generators, Electric Utilities",Wind,70979
2020,10,CA,Total Electric Power Industry,Total,16702614
2020,10,CA,Total Electric Power Industry,Coal,24680
2020,10,CA,Total Electric Power Industry,Geothermal,910171
2020,10,CA,Total Electric Power Industry,Pumped Storage,-18439
2020,10,CA,Total Electric Power Industry,Hydroelectric Conventional,1413055
2020,10,CA,Total Electric Power Industry,Natural Gas,10137397
2020,10,CA,Total Electric Power Industry,Nuclear,438597
2020,10,CA,Total Electric Power Industry,Other Gases,129781
2020,10,CA,Total Electric Power Industry,Other,68528
2020,10,CA,Total Electric Power Industry,Petroleum,3880
2020,10,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,2297291
2020,10,CA,Total Electric Power Industry,Other Biomass,201016
2020,10,CA,Total Electric Power Industry,Wind,868363
2020,10,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,228293
2020,10,CA,"Combined Heat and Power, Industrial Power",Total,1133950
2020,10,CA,"Combined Heat and Power, Industrial Power",Coal,24680
2020,10,CA,"Combined Heat and Power, Industrial Power",Natural Gas,860652
2020,10,CA,"Combined Heat and Power, Industrial Power",Other Gases,129781
2020,10,CA,"Combined Heat and Power, Industrial Power",Other,55622
2020,10,CA,"Combined Heat and Power, Industrial Power",Petroleum,370
2020,10,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,4386
2020,10,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1680
2020,10,CA,"Combined Heat and Power, Industrial Power",Wind,253
2020,10,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,56526
2020,10,CA,"Combined Heat and Power, Commercial Power",Total,202505
2020,10,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2020,10,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,218
2020,10,CA,"Combined Heat and Power, Commercial Power",Natural Gas,131575
2020,10,CA,"Combined Heat and Power, Commercial Power",Other,-165
2020,10,CA,"Combined Heat and Power, Commercial Power",Petroleum,53
2020,10,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,12150
2020,10,CA,"Combined Heat and Power, Commercial Power",Other Biomass,58181
2020,10,CA,"Combined Heat and Power, Commercial Power",Wind,493
2020,10,CA,"Combined Heat and Power, Electric Power",Total,1124979
2020,10,CA,"Combined Heat and Power, Electric Power",Coal,0
2020,10,CA,"Combined Heat and Power, Electric Power",Natural Gas,1044500
2020,10,CA,"Combined Heat and Power, Electric Power",Other,7275
2020,10,CA,"Combined Heat and Power, Electric Power",Petroleum,0
